artistUrl,friends,influenced_by,influenced_on,institution,movements,school,type
/en/florin-maxa,,,,,Post-Minimalism,,Artists
/en/hassan-massoudy,,,,,Contemporary,,Artists
/en/allen-ruppersberg,,,,,Conceptual Art,,Artists
/en/kishio-suga,,,,,"Minimalism,Post-Minimalism",/en/artists-by-painting-school/mono-ha,Artists
/en/michael-heizer,,,,,"Minimalism,Environmental Art (Land art)",,Artists
/en/yu-youhan,,,,,"Pop Art,Maximalism",/en/artists-by-painting-school/political-pop,Artists
/en/martha-diamond,,,,,Neo-Expressionism,,Artists
/en/soledad-sevilla,,,,,Post-Painterly Abstraction,,Artists
/en/olivier-mosset,,,,,"Conceptual Art,Minimalism","/en/artists-by-painting-school/bmpt,/en/artists-by-painting-school/radical-painting-group",Artists
/en/harmony-hammond,,,,,"Feminist Art,Post-Minimalism",,Artists
/en/ion-grigorescu,,,,,"Performance Art,Neo-Orthodoxism",/en/artists-by-painting-school/prolog-group,Artists
/en/nicolae-maniu,,,,,"Magic Realism,Pittura Colta",,Artists
/en/lubo-kristek,,,,,"Performance Art,Junk Art,Surrealism,Neo-Dada",,Artists
/en/twins-seven-seven,,,,,Native Art,/en/artists-by-painting-school/osogbo-school,Artists
/en/odd-nerdrum,,"/en/rembrandt,/en/caravaggio",,/en/artists-by-art-institution/kunstakademie-dusseldorf-dusseldorf-germany,Kitsch,,Artists
/en/claudio-tozzi,,,,,Pop Art,,Artists
/en/christian-boltanski,,,,,Conceptual Art,,Artists
/en/michael-sowa,,,,,Surrealism,,Artists
/en/ali-omar-ermes,,,,,Contemporary,,Artists
/en/louis-cane,,,,,Post-Painterly Abstraction,/en/artists-by-painting-school/supports-surfaces,Artists
/en/david-ligare,,,,,"Photorealism (Super-Realism, Hyper-Realism)",,Artists
/en/susan-rothenberg,,,,,New Image Painting,,Artists
/en/vladimir-loboda,,,,/en/artists-by-art-institution/kyiv-art-school-kyiv-ukraine,Soviet Nonconformist Art,,Artists
/en/helmut-federle,,/en/mark-rothko,,/en/artists-by-art-institution/kunstakademie-dusseldorf-dusseldorf-germany,Neo-Minimalism (Neo-Geo),,Artists
/en/gianni-piacentino,,,,,"Arte Povera,Minimalism",,Artists
/en/anselm-kiefer,,/en/georg-baselitz,,,"Contemporary,Neo-Expressionism,New European Painting",/en/artists-by-painting-school/neue-wilde,Artists
/en/ion-pantilie,,,,,Neo-Orthodoxism,,Artists
/en/mary-corse,,,,,Light and Space,,Artists
/en/arturo-rivera,,,,/en/artists-by-art-institution/academia-de-san-carlos-mexico-city-mexico,Magic Realism,,Artists
/en/barkley-l-hendricks,,,,,"Pop Art,Photorealism (Super-Realism, Hyper-Realism),Conceptual Art",,Artists
/en/ian-bent,/en/jeffrey-smart,,,,"Contemporary Realism,Surrealism",,Artists
/en/aki-kuroda,,,,,Contemporary,,Artists
/en/jorg-immendorff,,,,,Neo-Expressionism,/en/artists-by-painting-school/neue-wilde,Artists
/en/daniel-dezeuze,,,,,Conceptual Art,/en/artists-by-painting-school/supports-surfaces,Artists
/en/valerie-jaudon,,,,,"Post-Minimalism,P&D (Pattern and Decoration)",,Artists
/en/denise-green,,,,,New Image Painting,,Artists
/en/stanley-whitney,,,,,Post-Painterly Abstraction,,Artists
/en/jean-francois-dubreuil,,,,,Neo-Minimalism (Neo-Geo),,Artists
/en/catherine-murphy,,,,,"Photorealism (Super-Realism, Hyper-Realism)",,Artists
/en/sean-scully,,,,,"Post-Minimalism,Neo-Minimalism (Neo-Geo)",,Artists
/en/antonio-palolo,,,,,"Neo-Expressionism,Pop Art",,Artists
/en/nabil-kanso,,,,,Neo-Expressionism,,Artists
/en/nalini-malani,,,,,"Feminist Art,Postcolonial art,Contemporary",,Artists
/en/gary-wragg,,,,,"Abstract Expressionism,Provisional Painting (New Casualism),Abstract Art",,Artists
/en/david-lynch,,/en/francis-bacon,,"/en/artists-by-art-institution/tufts-school-of-the,/en/artists-by-art-institution/pennsylvania-academy","Neo-Surrealism,Neo-Expressionism,Outsider art (Art brut)",,Artists
/en/hanno-karlhuber,,,,/en/artists-by-art-institution/akademie-der-0,Magic Realism,,Artists
/en/yifei-chen,,,,,"People's Republic of China (1949-present),Kitsch,Photorealism (Super-Realism, Hyper-Realism)",,Artists
/en/sandro-chia,,,,,Transavantgarde,,Artists
/en/dan-christensen,,,,,"Abstract Expressionism,Post-Painterly Abstraction",,Artists
/en/melissa-meyer,,,,,Abstract Expressionism,,Artists
/en/jamie-wyeth,,,,,Contemporary Realism,,Artists
/en/guity-novin,,,,,Expressionism,,Artists
/en/t-c-cannon,,"/en/artists-by-painting-school/kiowa-six,/en/stephen-mopope",,/en/artists-by-art-institution/san-francisco-art-institute-sfai-san-francisco-ca,Native Art,,Artists
/en/harriet-korman,,,,,Post-Painterly Abstraction,,Artists
/en/david-bowie,,"/en/francis-bacon,/en/frank-auerbach,/en/david-bomberg,/en/francis-picabia,/en/artists-by-painting-school/die-br-cke-the-bridge",,,Neo-Expressionism,,Artists
/en/boris-bucan,,,,,"Pop Art,Op Art",,Artists
/en/laddie-john-dill,,,,,Light and Space,,Artists
/en/mladen-stilinovic,,,,,Conceptual Art,,Artists
/en/ronnie-landfield,,,,,"Abstract Expressionism,Post-Painterly Abstraction",,Artists
/en/georg,,,,,Contemporary Realism,,Artists
/en/tiberiy-szilvashi,,,,,"Abstract Art,Contemporary,Soviet Nonconformist Art","/en/artists-by-painting-school/new-wave,/en/artists-by-painting-school/picturesque-sanctuary",Artists
/en/sliman-mansour,,,,/en/artists-by-art-institution/bezalel-academy-of-arts-and-design-jerusalem,Contemporary,,Artists
/en/douglas-abdell,,,,,,,Artists
/en/stephen-mueller,,,,,Abstract Expressionism,,Artists
/en/requena-nozal,,,,,"Tachisme,Abstract Expressionism",,Artists
/en/alan-lee,,,,,Fantasy Art,,Artists
/en/fernando-calhau,,,,,Minimalism,,Artists
/en/andrey-allakhverdov-0,,,,,Expressionism,,Artists
/en/jurgen-partenheimer,,,,,"Conceptual Art,Post-Minimalism,Provisional Painting (New Casualism)",,Artists
/en/claudio-coello,,"/en/titian,/en/peter-paul-rubens,/en/anthony-van-dyck",,,Baroque,,Artists
/en/abraham-storck,,,,/en/artists-by-art-institution/guild-of-saint-luke,Baroque,,Artists
/en/michiel-van-musscher,,,,,"Baroque,Dutch Golden Age",,Artists
/en/john-riley,,,,,Baroque,,Artists
/en/maria-sibylla-merian,,,,,Baroque,,Artists
/en/francesco-solimena,,,,,Baroque,/en/artists-by-painting-school/neapolitan-school,Artists
/en/laurel-burch,,,,,,,Artists
/en/hyacinthe-rigaud,,,,,Baroque,,Artists
/en/juriaen-pool,,,,,"Baroque,Dutch Golden Age",,Artists
/en/sorin-dumitrescu,,,,,Neo-Orthodoxism,,Artists
/en/giuseppe-maria-crespi,,,,,Baroque,/en/artists-by-painting-school/bolognese-school,Artists
/en/rosalba-carriera,/en/giambattista-pittoni,,,,Rococo,,Artists
/en/lita-albuquerque,,,,"/en/artists-by-art-institution/university-of-california-ucla-los-angeles-ca-us,/en/artists-by-art-institution/otis-college-of-art-and-design-los-angeles-ca-us","Post-Minimalism,Environmental Art (Land art)",,Artists
/en/jean-baptiste-vanmour,,,,,Baroque,,Artists
/en/antoine-pesne,,,,,Rococo,,Artists
/en/richard-long,,,,,Environmental Art (Land art),,Artists
/en/sebastiano-conca,,/en/luca-giordano,,,Baroque,,Artists
/en/giulia-lama,,,,,Baroque,,Artists
/en/antoine-watteau,,,"/en/william-turner,/en/pierre-auguste-renoir,/en/pablo-picasso,/en/henri-matisse",,Rococo,,Artists
/en/hakuin-ekaku,,,,,Edo period (1603–1867),,Artists
/en/jean-baptiste-oudry,,,,,Rococo,,Artists
/en/jean-baptiste-van-loo,,,,,Rococo,,Artists
/en/huang-shen,,,,,Qing Dynasty (1644–1912),/en/artists-by-painting-school/eight-eccentrics-of-yangzhou,Artists
/en/giovanni-battista-gaulli,/en/gian-lorenzo-bernini,"/en/peter-paul-rubens,/en/anthony-van-dyck,/en/bernardo-strozzi,/en/correggio",,/en/artists-by-art-institution/guild-of-saint-luke,"Rococo,Baroque",,Artists
/en/rachel-ruysch,,/en/otto-marseus-van-schrieck,,,"Baroque,Dutch Golden Age",,Artists
/en/giovanni-paolo-panini,,,/en/claude-joseph-vernet,,Baroque,,Artists
/en/shitao,,,,,Qing Dynasty (1644–1912),,Artists
/en/ivan-nikitin,,,,,Baroque,,Artists
/en/canaletto,,,,,"Baroque,Rococo",/en/artists-by-painting-school/venetian-school,Artists
/en/francois-lemoyne,,/en/paolo-veronese,,/en/artists-by-art-institution/acad-mie-royale-de,Rococo,,Artists
/en/jean-marc-nattier,,,,,Rococo,,Artists
/en/george-lambert,,,,,Rococo,,Artists
/en/bracha-l-ettinger,,,,,New European Painting,,Artists
/en/miguel-cabrera,,,,,Baroque,,Artists
/en/tobias-stranover,,/en/melchior-d-hondecoeter,,,Baroque,,Artists
/en/pietro-longhi,,,,,Rococo,,Artists
/en/maurice-quentin-de-la-tour,,,,,Rococo,,Artists
/en/charles-andre-van-loo-carle-van-loo,,,,/en/artists-by-art-institution/acad-mie-royale-de,Rococo,,Artists
/en/jean-baptiste-simeon-chardin,,/en/artists-by-art-movement/dutch-golden-age,"/en/antonio-de-la-gandara,/en/paul-cezanne,/en/edouard-manet,/en/vincent-van-gogh",,"Baroque,Rococo",,Artists
/en/jose-luzan,,,,,Baroque,,Artists
/en/marcos-zapata,,,,,Neoclassicism,/en/artists-by-painting-school/cuzco-school,Artists
/en/william-hogarth,,,/en/john-quidor,,Rococo,/en/artists-by-painting-school/english-school,Artists
/en/allan-ramsay,,,,,Rococo,/en/artists-by-painting-school/scottish-school,Artists
/en/richard-wilson,,,,,Rococo,,Artists
/en/pompeo-batoni,,"/en/raphael,/en/nicolas-poussin,/en/claude-lorrain,/en/artists-by-art-movement/rococo",,,"Rococo,Neoclassicism",,Artists
/en/jean-etienne-liotard,,,,,Rococo,,Artists
/en/yosa-buson,,,,,Edo period (1603–1867),,Artists
/en/aleksey-antropov,,,,,Baroque,,Artists
/en/joseph-marie-vien,,,,,"Rococo,Neoclassicism",,Artists
/en/ito-jakuchu,,,,,Edo period (1603–1867),,Artists
/en/francesco-guardi,,,,,Baroque,/en/artists-by-painting-school/venetian-school,Artists
/en/ike-no-taiga,,,,,Edo period (1603–1867),,Artists
/en/claude-joseph-vernet,,/en/giovanni-paolo-panini,,,Neoclassicism,,Artists
/en/enji-torei,,,,,Edo period (1603–1867),,Artists
/en/george-stubbs,,,,,Romanticism,,Artists
/en/bernardo-bellotto,,,,/en/artists-by-art-institution/dresden-academy-of-fine-arts-dresden-germany,Rococo,/en/artists-by-painting-school/venetian-school,Artists
/en/johann-anton-de-peters,,,,,Rococo,,Artists
/en/jean-baptiste-greuze,,/en/artists-by-art-movement/dutch-golden-age,,,Rococo,,Artists
/en/gavin-hamilton,,/en/anton-raphael-mengs,,,Neoclassicism,,Artists
/en/joshua-reynolds,,"/en/diego-velazquez,/en/jacob-van-ruisdael,/en/titian",/en/paul-albert-besnard,/en/artists-by-art-institution/royal-academy-of,Rococo,/en/artists-by-painting-school/english-school,Artists
/en/olivier-debre,,,,,Art Informel,,Artists
/en/zao-wou-ki,,,,,Art Informel,/en/artists-by-painting-school/cole-de-paris,Artists
/en/george-saru,,,,,Abstract Art,,Artists
/en/joseph-duplessis,,,,"/en/artists-by-art-institution/guild-of-saint-luke,/en/artists-by-art-institution/acad-mie-royale-de","Rococo,Neoclassicism",,Artists
/en/paul-wonner,,,,,Contemporary Realism,/en/artists-by-painting-school/bay-area-figurative-school,Artists
/en/vlady-kibalchich-rusakov,,"/en/diego-rivera,/en/jose-clemente-orozco",,,"Surrealism,Muralism,Expressionism",/en/artists-by-painting-school/mexican-mural-renaissance,Artists
/en/amilcar-de-castro,,,,,Neo-Concretism,,Artists
/en/john-kacere,,,,,"Photorealism (Super-Realism, Hyper-Realism),Kitsch",,Artists
/en/yves-laloy,,,,,Surrealism,,Artists
/en/jean-messagier,,,,,Art Informel,/en/artists-by-painting-school/cole-de-paris,Artists
/en/joy-hester,,,,,"Expressionism,Modernism","/en/artists-by-painting-school/angry-penguins,/en/artists-by-painting-school/heide-circle",Artists
/en/jimmy-ernst,,,,,Abstract Expressionism,"/en/artists-by-painting-school/new-york-school,/en/artists-by-painting-school/irascibles",Artists
/en/george-tooker,,,,/en/artists-by-art-institution/art-students-league,"Social Realism,Surrealism,Magic Realism",,Artists
/en/leon-ferrari,,,,,Conceptual Art,,Artists
/en/placido-costanzi,,,,,Baroque,,Artists
/en/lygia-clark,,,,,"Neo-Concretism,Conceptual Art",/en/artists-by-painting-school/frente,Artists
/en/luchita-hurtado,,,,/en/artists-by-art-institution/art-students-league,"Surrealism,Feminist Art,Environmental Art (Land art),Abstract Expressionism,Magic Realism",,Artists
/en/gene-davis,,,,,Post-Painterly Abstraction,/en/artists-by-painting-school/washington-color-school,Artists
/en/chu-teh-chun,,,,,"Tachisme,Abstract Art",/en/artists-by-painting-school/cole-de-paris,Artists
/en/enrique-grau,,,,/en/artists-by-art-institution/art-students-league,Neo-Figurative Art,,Artists
/en/nadir-afonso,,,,/en/artists-by-art-institution/cole-des-beaux-arts,"Concrete Art (Concretism),Kinetic art,Op Art",,Artists
/en/wayne-thiebaud,,,,,Pop Art,/en/artists-by-painting-school/bay-area-figurative-school,Artists
/en/francois-boucher,,,/en/pierre-auguste-renoir,,Rococo,,Artists
/en/alex-colville,,,,,"Precisionism,Contemporary Realism",,Artists
/en/lidy-prati,,,,,Concrete Art (Concretism),,Artists
/en/georges-mathieu,,,,,"Art Informel,Tachisme,Abstract Art",,Artists
/en/john-brack,,,,,"Expressionism,Pop Art",/en/artists-by-painting-school/antipodeans,Artists
/en/joseph-beuys,"/en/nam-june-paik,/en/georg-baselitz,/en/gerhard-richter",,"/en/yoko-ono,/en/sigmar-polke,/en/robert-smithson,/en/rosemarie-trockel,/en/artists-by-art-movement/environmental-art,/en/artists-by-art-movement/performance-art,/en/artists-by-painting-school/fluxus,/en/matthew-barney",/en/artists-by-art-institution/kunstakademie-dusseldorf-dusseldorf-germany,"Neo-Dada,Conceptual Art",/en/artists-by-painting-school/fluxus,Artists
/en/anne-truitt,,,,,"Post-Painterly Abstraction,Minimalism",/en/artists-by-painting-school/washington-color-school,Artists
/en/norman-bluhm,,,,,Abstract Expressionism,/en/artists-by-painting-school/new-york-school,Artists
/en/jeffrey-smart,"/en/dorrit-black,/en/jacqueline-hick,/en/ian-bent,/en/horace-trenerry",,,/en/artists-by-art-institution/south-australian-school-of-design-adelaide,"Precisionism,Photorealism (Super-Realism, Hyper-Realism)",,Artists
/en/sa-nogueira,,,,,Modernismo,,Artists
/en/leroy-neiman,,,,/en/artists-by-art-institution/school-of-the-art,"Neo-Expressionism,Pop Art",,Artists
/en/ivan-valentyn-zadorozhny,,/en/artists-by-art-movement/byzantine-art,,/en/artists-by-art-institution/national-academy-of-visual-arts-and-architecture,"Socialist Realism,Naïve Art (Primitivism),Soviet Nonconformist Art",,Artists
/en/bram-bogart,,,,,"Art Informel,Haute Pâte (Matter Painting),Excessivism",,Artists
/en/karel-appel,,"/en/pablo-picasso,/en/henri-matisse,/en/jean-dubuffet",,/en/artists-by-art-institution/rijksakademie-van-beeldende-kunsten-amsterdam,Art Informel,/en/artists-by-painting-school/cobra,Artists
/en/manoucher-yektai,,,,"/en/artists-by-art-institution/cole-des-beaux-arts,/en/artists-by-art-institution/art-students-league",Abstract Expressionism,,Artists
/en/roger-raveel,,,,,Pop Art,/en/artists-by-painting-school/latem-school,Artists
/en/tomas-maldonado,,,,,Concrete Art (Concretism),,Artists
/en/boyukagha-mirzazade,,,,/en/artists-by-art-institution/moscow-school-of-painting-sculpture-and,Socialist Realism,,Artists
/en/giovanni-battista-tiepolo,,"/en/rembrandt,/en/tintoretto,/en/paolo-veronese",,,Rococo,/en/artists-by-painting-school/venetian-school,Artists
/en/s-h-raza,,,,,Art Informel,,Artists
/en/richard-hamilton,/en/dieter-roth,,,/en/artists-by-art-institution/westminster-school-of-art-london-uk,Pop Art,/en/artists-by-painting-school/independent-group,Artists
/en/horia-damian,,,,,"Art Informel,Contemporary",,Artists
/en/james-weeks,,,,,,/en/artists-by-painting-school/bay-area-figurative-school,Artists
/en/pedro-coronel,"/en/victor-brauner,/en/constantin-brancusi","/en/diego-rivera,/en/rufino-tamayo",,,"Muralism,Abstract Expressionism",/en/artists-by-painting-school/la-ruptura-breakaway-movement,Artists
/en/ray-parker,,,,,Abstract Expressionism,,Artists
/en/mario-comensoli,,,,,"Social Realism,Pop Art",,Artists
/en/aaron-shikler,,"/en/edgar-degas,/en/walter-sickert,/en/john-singer-sargent",,,New Realism (American Realism),,Artists
/en/pol-bury,,,,,Kinetic art,"/en/artists-by-painting-school/cobra,/en/artists-by-painting-school/jeune-peinture-belge",Artists
/en/frank-mason,,,,/en/artists-by-art-institution/art-students-league,Classical Realism,,Artists
/en/richard-diebenkorn,,"/en/elmer-bischoff,/en/david-park,/en/pierre-bonnard,/en/henri-matisse,/en/edgar-degas,/en/chaim-soutine,/en/edward-hopper,/en/piet-mondrian",,/en/artists-by-art-institution/national-academy,Abstract Expressionism,/en/artists-by-painting-school/bay-area-figurative-school,Artists
/en/jaroslav-serpan,,,,,"Surrealism,Art Informel",,Artists
/en/corneille,,,,,"Art Informel,Neo-Expressionism",/en/artists-by-painting-school/cobra,Artists
/en/fred-yates,,,,,Naïve Art (Primitivism),,Artists
/en/albert-irvin,,,,,"Abstract Expressionism,Abstract Art",,Artists
/en/roberto-aizenberg,,,,,Surrealism,,Artists
/en/robert-de-niro-sr,,,,,Abstract Expressionism,/en/artists-by-painting-school/new-york-school,Artists
/en/beatriz-milhazes,,,,,Contemporary,,Artists
/en/jules-olitski,,/en/helen-frankenthaler,,,"Abstract Expressionism,Post-Painterly Abstraction",,Artists
/en/eric-zammitt,,,,,"Op Art,Light and Space",,Artists
/en/emilio-scanavino,,,,,,,
/en/fab-5-freddy,,,,,Street art,,Artists
/en/andrey-shishkin,,,,,Kitsch,,Artists
/en/william-turnbull,,,,,"Abstract Expressionism,Minimalism",,Artists
/en/sofia-areal,,,,,Abstract Art,,Artists
/en/charly-palmer,,,,/en/artists-by-art-institution/school-of-the-art,Contemporary Realism,,Artists
/en/giambattista-pittoni,/en/rosalba-carriera,,,,"Baroque,Rococo",,Artists
/en/mostafa-dashti,,,,,Contemporary,,Artists
/en/neo-rauch,,"/en/giorgio-de-chirico,/en/rene-magritte,/en/artists-by-art-movement/social-realism",,,"Neo-Pop Art,New European Painting,Social Realism",/en/artists-by-painting-school/new-leipzig-school,Artists
/en/christopher-willard,,,,,Neo-Minimalism (Neo-Geo),,Artists
/en/ramirez-villamizar,,,,,Constructivism,,Artists
/en/vincent-giarrano,,"/en/joaqu-n-sorolla,/en/anders-zorn,/en/edward-hopper",,,"Photorealism (Super-Realism, Hyper-Realism)",,Artists
/en/speedy-graphito,,,,,Street art,,Artists
/en/regine-schumann,,,,,"Neo-Minimalism (Neo-Geo),Light and Space",,Artists
/en/seen,,,,,Street art,,Artists
/en/jerome-mesnager,,,,,Street art,/en/artists-by-painting-school/zig-zag,Artists
/en/lorna-simpson,,,,/en/artists-by-art-institution/school-of-visual-arts-sva-new-york-city-ny-us,"Conceptual Art,Feminist Art,Postcolonial art",,Artists
/en/malgorzata-serwatka,,,,,"Performance Art,Contemporary,Neo-Figurative Art",,Artists
/en/jean-michel-basquiat,"/en/andy-warhol,/en/jack-armstrong",/en/cy-twombly,"/en/michel-majerus,/en/jammie-holmes",,"Neo-Expressionism,Street art",,Artists
/en/dondi,,,,,,,Artists
/en/gennady-mironov,,,,,Magic Realism,,Artists
/en/agim-sulaj,,,,,"Surrealism,Photorealism (Super-Realism, Hyper-Realism),Contemporary",,Artists
/en/alexander-roitburd,/en/oleksandr-hnylyzkyj,/en/oleh-sokolov,,/en/artists-by-art-institution/south-ukrainian-ushynsky-national-pedagogical,"Contemporary,Transavantgarde","/en/artists-by-painting-school/parcommune,/en/artists-by-painting-school/new-wave",Artists
/en/israel-tsvaygenbaum,,,,,Magic Realism,,Artists
/en/william-balthazar-rose,,"/en/paul-cezanne,/en/balthus,/en/francisco-goya,/en/giorgio-morandi",,,"Metaphysical art,Magic Realism",,Artists
/en/li-chevalier,,,,,"Contemporary,New Ink Art,Symbolism,New media art",,Artists
/en/ding-yi,,,,,Maximalism,,Artists
/en/john-currin,,/en/lucian-freud,,"/en/artists-by-art-institution/carnegie-mellon,/en/artists-by-art-institution/yale-school-of-art-yale-university-new-haven-ct-us","Contemporary,Contemporary Realism,Kitsch",,Artists
/en/gianni-sarcone,,,,,Op Art,,Artists
/en/frank-lobdell,,,,,Abstract Expressionism,/en/artists-by-painting-school/san-francisco-school,Artists
/en/callum-innes,,,,,Contemporary,/en/artists-by-painting-school/young-british-artists,Artists
/en/yinka-shonibare,,/en/jean-honore-fragonard,,/en/artists-by-art-institution/byam-shaw-school-of-art-london-uk,"Contemporary,Postcolonial art",,Artists
/en/albert-huie,,,,,Post-Impressionism,,Artists
/en/arsen-savadov,,,,/en/artists-by-art-institution/national-academy-of-visual-arts-and-architecture,"Contemporary,Conceptual Art,Transavantgarde","/en/artists-by-painting-school/new-wave,/en/artists-by-painting-school/parcommune",Artists
/en/spencer-finch,,,,,Neo-Minimalism (Neo-Geo),,Artists
/en/jarik-jongman,,,,,Neo-Figurative Art,,Artists
/en/takashi-murakami,/en/damien-hirst,,,,Neo-Pop Art,,Artists
/en/jorge-prado,,,,,Relational Art,,Artists
/en/lisa-yuskavage,,/en/jean-honore-fragonard,,/en/artists-by-art-institution/yale-school-of-art-yale-university-new-haven-ct-us,"Fantasy Art,Kitsch",,Artists
/en/daniel-richter,,,,,"Neo-Expressionism,New European Painting",/en/artists-by-painting-school/new-leipzig-school,Artists
/en/mark-ryden,,"/en/jean-auguste-dominique-ingres,/en/jacques-louis-david",,/en/artists-by-art-institution/art-center-college-of-design-pasadena-ca-us,"Lowbrow Art,Neo-Surrealism",,Artists
/en/erik-masskholder,,,,,Contemporary,,Artists
/en/kim-prisu,,,,,"Street art,Art Singulier",,Artists
/en/oleksandr-hnylyzkyj,"/en/alexander-roitburd,/en/valeria-trubina",,,"/en/artists-by-art-institution/kharkiv-state-school-of-art-kharkiv-ukraine,/en/artists-by-art-institution/national-academy-of-visual-arts-and-architecture",Transavantgarde,"/en/artists-by-painting-school/new-wave,/en/artists-by-painting-school/parcommune",Artists
/en/romero-britto,,,,,Neo-Pop Art,,Artists
/en/sergio-illuminato,,,,,Art Informel,,Artists
/en/tracey-emin,/en/damien-hirst,/en/damien-hirst,,/en/artists-by-art-institution/royal-academy-of,Conceptual Art,/en/artists-by-painting-school/young-british-artists,Artists
/en/enrique-martinez-celaya,,,,,Contemporary Realism,,Artists
/en/gary-hume,,,,,Neo-Pop Art,/en/artists-by-painting-school/young-british-artists,Artists
/en/jonone,,,,,Street art,,Artists
/en/carsten-nicolai,,,,,Neo-Minimalism (Neo-Geo),,Artists
/en/darren-waterston,,,,,Contemporary,,Artists
/en/dmytro-kavsan,,,,,"Contemporary,Transavantgarde,Outsider art (Art brut)",/en/artists-by-painting-school/parcommune,Artists
/en/josignacio,,,,,Contemporary,,Artists
/en/tszen-fanchzhi,,,,,,,Artists
/en/kent-monkman,,/en/jean-honore-fragonard,,,"Contemporary,Postcolonial art,Classical Realism",,Artists
/en/david-michael-hinnebusch,,,,,"Neo-Expressionism,Contemporary",,Artists
/en/mariojose-angeles,,,,,Contemporary,,Artists
/en/armin-andreas-pangerl,,,,/en/artists-by-art-institution/self-taught,Outsider art (Art brut),,Artists
/en/manuela-sambo,,,,,Contemporary,,Artists
/en/jacob-collins,,,,,"Classical Realism,Contemporary Realism",,Artists
/en/mimi-parent,,,,,Surrealism,,Artists
/en/manabu-mabe,,,,,"Abstract Expressionism,Abstract Art",,Artists
/en/ion-pacea,,,,,Post-Impressionism,,Artists
/en/rudolf-ber,,,,,Expressionism,,Artists
/en/huang-yongyu,,,,,Republic of China (1912–1949),,Artists
/en/enrico-baj,,,,,"Surrealism,Neo-Dada","/en/artists-by-painting-school/cobra,/en/artists-by-painting-school/arte-nucleare",Artists
/en/oleg-holosiy,/en/valeria-trubina,,,/en/artists-by-art-institution/national-academy-of-visual-arts-and-architecture,"Transavantgarde,Neo-Expressionism","/en/artists-by-painting-school/parcommune,/en/artists-by-painting-school/new-wave",Artists
/en/damien-hirst,"/en/takashi-murakami,/en/tracey-emin,/en/jeff-koons","/en/andy-warhol,/en/francis-bacon,/en/lucian-freud,/en/jeff-koons,/en/marcel-duchamp,/en/donald-judd,/en/artists-by-art-movement/pop-art","/en/anish-kapoor,/en/tracey-emin,/en/banksy,/en/artists-by-painting-school/young-british-artists",,"Conceptual Art,Neo-Pop Art",/en/artists-by-painting-school/young-british-artists,Artists
/en/v-cih-s-m-dova,,,,/en/artists-by-art-institution/surikov-moscow-state-academic-art-institute-moscow,Socialist Realism,,Artists
/en/francois-arnal,,,,,"Art Informel,Tachisme,Abstract Art","/en/artists-by-painting-school/cole-de-paris,/en/artists-by-painting-school/cobra",Artists
/en/carla-accardi,,,,,Art Informel,"/en/artists-by-painting-school/forma-1,/en/artists-by-painting-school/continuit",Artists
/en/behjat-sadr,,,,,Abstract Expressionism,,Artists
/en/johnny-warangkula-tjupurrula,,,,,Native Art,/en/artists-by-painting-school/papunya-tula,Artists
/en/isidore-isou,,,,,Lettrism,,Artists
/en/victor-zaretsky,,/en/gustav-klimt,,/en/artists-by-art-institution/national-academy-of-visual-arts-and-architecture,"Socialist Realism,Soviet Nonconformist Art",,Artists
/en/george-segal,/en/allan-kaprow,/en/edward-hopper,,,"Pop Art,Environmental Art (Land art)",,Artists
/en/jan-maarten-voskuil,,,,,Neo-Minimalism (Neo-Geo),,Artists
/en/etel-adnan,,,,,"Abstract Expressionism,Abstract Art",,Artists
/en/martin-chirino,,,,,Abstract Expressionism,,Artists
/en/richards-ruben,,,,,Abstract Expressionism,,Artists
/en/edward-krasinski,,,,/en/artists-by-art-institution/jan-matejko-academy-of-fine-arts-krakow-poland,"Conceptual Art,Minimalism",,Artists
/en/bruno-canova,,,,,Surrealism,,Artists
/en/joan-mitchell,,,,,"Abstract Expressionism,Abstract Art",,Artists
/en/martin-barre,,,,,Minimalism,,Artists
/en/marcel-barbeau,,,,,"Abstract Expressionism,Op Art,Minimalism,Abstract Art",/en/artists-by-painting-school/les-automatistes,Artists
/en/oskar-holweck,"/en/heinz-mack,/en/otto-piene",,,/en/artists-by-art-institution/academie-de-la-grande-chaumiere-paris-france,Nouveau Réalisme,/en/artists-by-painting-school/zero,Artists
/en/marcelino-vespeira,,,,,"Social Realism,Surrealism",,Artists
/en/almir-mavignier,,,,,Op Art,/en/artists-by-painting-school/zero,Artists
/en/jean-tinguely,,,,,"Kinetic art,Nouveau Réalisme",/en/artists-by-painting-school/zero,Artists
/en/panayiotis-tetsis,,,,,"Post-Impressionism,Expressionism",/en/artists-by-painting-school/armos,Artists
/en/john-altoon,,,,/en/artists-by-art-institution/otis-college-of-art-and-design-los-angeles-ca-us,Abstract Expressionism,,Artists
/en/maria-stolarova,,,,/en/artists-by-art-institution/national-academy-of-arts-naa-sofia-bulgaria,Social Realism,,Artists
/en/gustavo-foppiani,,,,,Surrealism,/en/artists-by-painting-school/piacenza-school,Artists
/en/henk-peeters,,,,,Nouveau Réalisme,/en/artists-by-painting-school/zero,Artists
/en/martha-boto,,,,,"Kinetic art,Op Art",,Artists
/en/jose-manuel-capuletti,,,,,Magic Realism,,Artists
/en/tsuruko-yamazaki,,,,,"Abstract Expressionism,Conceptual Art",/en/artists-by-painting-school/gutai-group,Artists
